Idade,Renda anual,Tipo residência,Tempo no emprego,Intenção de empréstimo,Valor do empréstimo,Taxa de juros,Histórico não pagamentos,Tempo histórico de crédito,Status do empréstimo
21,257040.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,24395.0,5.99,N,4,0
25,177072.0,ALUGUEL,2.0,REFORMA,13328.0,16.29,N,3,0
24,801050.9,ALUGUEL,5.0,REFORMA,8568.0,11.12,N,3,1
27,714000.0,HIPOTECA,4.0,PESSOAL,95200.0,12.84,S,6,1
24,466480.0,HIPOTECA,5.0,REFORMA,47600.0,11.71,N,3,1
27,171360.0,HIPOTECA,7.0,PESSOAL,28560.0,10.25,N,10,1
22,159936.0,PRÓPRIO,,PESSOAL,57120.0,13.06,S,4,1
24,138611.2,ALUGUEL,0.0,EDUCAÇÃO,23800.0,10.99,N,4,1
29,264322.8,HIPOTECA,13.0,EDUCAÇÃO,89607.0,8.9,N,7,1
31,428400.0,HIPOTECA,5.0,INVESTIMENTO,80920.0,,N,10,1
28,437920.0,HIPOTECA,5.0,INVESTIMENTO,28560.0,6.76,N,9,1
29,292525.8,HIPOTECA,1.0,MÉDICO,47600.0,18.09,N,9,0
30,178024.0,HIPOTECA,6.0,MÉDICO,60452.0,17.27,N,5,0
24,251328.0,ALUGUEL,8.0,PESSOAL,42840.0,7.49,N,4,1
27,95200.0,ALUGUEL,4.0,PESSOAL,15470.0,,N,5,0
26,461720.0,ALUGUEL,11.0,REFORMA,79968.0,12.42,N,3,1
27,258944.0,HIPOTECA,,MÉDICO,71400.0,15.65,S,9,0
36,152339.05,ALUGUEL,3.0,INVESTIMENTO,23800.0,10.62,N,15,1
25,126140.0,ALUGUEL,1.0,MÉDICO,14280.0,10.62,N,3,1
23,91392.0,PRÓPRIO,,REFORMA,28560.0,6.54,N,4,0
34,168104.16,ALUGUEL,5.0,MÉDICO,34272.0,14.84,N,10,0
29,309400.0,ALUGUEL,3.0,REFORMA,95200.0,8.9,N,10,0
22,261800.0,ALUGUEL,3.0,MÉDICO,45696.0,8.9,N,4,1
26,333200.0,ALUGUEL,6.0,INVESTIMENTO,71400.0,16.35,S,3,1
29,209440.0,ALUGUEL,8.0,INVESTIMENTO,52360.0,7.29,N,6,1
31,196602.28,ALUGUEL,4.0,PESSOAL,47124.0,11.89,N,10,1
31,146569.92,HIPOTECA,15.0,REFORMA,23800.0,8.32,N,9,1
23,410550.0,HIPOTECA,5.0,INVESTIMENTO,95200.0,6.91,N,2,1
22,114240.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,23800.0,10.99,N,4,1
33,190400.0,HIPOTECA,3.0,EDUCAÇÃO,42840.0,13.16,N,5,1
31,347480.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,85680.0,17.39,S,10,0
30,252280.0,ALUGUEL,7.0,PESSOAL,71400.0,10.62,N,8,1
23,190400.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,47600.0,12.84,N,4,1
23,476000.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,47600.0,13.57,N,3,1
43,214200.0,ALUGUEL,5.0,EDUCAÇÃO,33320.0,5.42,N,12,1
28,190400.0,PRÓPRIO,2.0,EDUCAÇÃO,17136.0,6.99,N,10,1
28,182784.0,ALUGUEL,3.0,EDUCAÇÃO,23800.0,,N,5,1
23,161840.0,ALUGUEL,4.0,INVESTIMENTO,23800.0,7.88,N,4,1
26,595000.0,HIPOTECA,10.0,PESSOAL,48552.0,7.49,N,4,1
26,245616.0,ALUGUEL,1.0,EDUCAÇÃO,23800.0,8.94,N,2,0
22,399840.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,109480.0,12.68,N,4,1
24,166695.2,ALUGUEL,0.0,MÉDICO,27608.0,8.32,N,3,1
37,214200.0,ALUGUEL,0.0,EDUCAÇÃO,38080.0,9.63,N,17,1
28,123760.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,57120.0,11.36,N,7,0
22,423659.03,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,80920.0,9.63,N,4,1
27,223720.0,HIPOTECA,11.0,EDUCAÇÃO,12614.0,7.49,N,9,1
27,228480.0,ALUGUEL,5.0,MÉDICO,42840.0,10.99,N,10,1
21,142800.0,HIPOTECA,5.0,PESSOAL,36176.0,6.03,N,4,1
25,261800.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,115192.0,8.49,N,2,1
26,714000.0,HIPOTECA,10.0,PESSOAL,71400.0,12.21,N,2,1
23,204680.0,ALUGUEL,7.0,MÉDICO,20944.0,11.99,N,4,0
26,333200.0,HIPOTECA,6.0,REFORMA,47600.0,,N,4,1
24,304640.0,PRÓPRIO,7.0,INVESTIMENTO,29036.0,18.64,S,4,0
32,580739.06,HIPOTECA,13.0,REFORMA,47600.0,8.59,N,9,1
35,291364.38,ALUGUEL,13.0,REFORMA,61880.0,6.54,N,9,1
22,194208.0,ALUGUEL,5.0,MÉDICO,9520.0,6.62,N,2,1
31,247520.0,HIPOTECA,15.0,PESSOAL,72352.0,12.21,N,8,1
30,485520.0,HIPOTECA,8.0,REFORMA,71400.0,15.62,S,8,1
22,209440.0,HIPOTECA,6.0,INVESTIMENTO,30464.0,15.99,S,2,0
25,499800.0,HIPOTECA,6.0,PESSOAL,30940.0,13.87,N,4,1
28,214200.0,HIPOTECA,12.0,REFORMA,38080.0,7.49,N,8,1
36,247520.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,10829.0,11.86,N,12,1
29,199920.0,ALUGUEL,0.0,EDUCAÇÃO,35700.0,12.87,S,8,1
23,485520.0,HIPOTECA,2.0,PESSOAL,28560.0,7.51,N,2,1
23,152320.0,PRÓPRIO,4.0,PESSOAL,35700.0,12.98,N,3,1
53,404600.0,ALUGUEL,2.0,MÉDICO,38080.0,7.74,N,28,1
25,452200.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,71400.0,11.49,N,3,1
22,499800.0,HIPOTECA,6.0,EDUCAÇÃO,35700.0,,N,2,1
27,449820.0,HIPOTECA,2.0,PESSOAL,47600.0,14.26,N,5,1
23,239904.0,HIPOTECA,7.0,EDUCAÇÃO,11900.0,10.99,N,4,1
41,147560.0,ALUGUEL,0.0,REFORMA,44030.0,16.49,N,13,0
23,263537.4,HIPOTECA,4.0,PESSOAL,119000.0,19.04,N,4,0
22,352240.0,HIPOTECA,6.0,REFORMA,53312.0,,S,2,0
21,357000.0,ALUGUEL,3.0,EDUCAÇÃO,85442.0,10.91,N,3,1
23,205632.0,PRÓPRIO,6.0,INVESTIMENTO,61880.0,15.95,N,2,1
25,238000.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,38080.0,13.85,N,3,1
27,182784.0,ALUGUEL,5.0,MÉDICO,47600.0,15.23,S,7,1
34,485520.0,HIPOTECA,0.0,REFORMA,34272.0,13.49,N,5,0
29,161840.0,PRÓPRIO,2.0,INVESTIMENTO,68544.0,16.0,S,7,1
30,818720.0,HIPOTECA,13.0,INVESTIMENTO,95200.0,,N,8,1
31,114240.0,PRÓPRIO,1.0,REFORMA,5712.0,8.94,N,5,1
26,218960.0,ALUGUEL,3.0,PESSOAL,38080.0,14.42,N,2,0
37,239904.0,ALUGUEL,9.0,INVESTIMENTO,8568.0,8.9,N,11,1
27,242760.0,PRÓPRIO,11.0,INVESTIMENTO,85680.0,7.49,N,8,1
25,409360.0,HIPOTECA,10.0,INVESTIMENTO,61880.0,8.49,N,4,1
26,78197.28,ALUGUEL,0.0,PESSOAL,11424.0,12.23,N,4,1
29,323680.0,HIPOTECA,2.0,MÉDICO,23800.0,12.99,N,9,1
22,190400.0,ALUGUEL,6.0,EDUCAÇÃO,66640.0,13.11,S,3,0
36,171360.0,ALUGUEL,20.0,INVESTIMENTO,58905.0,14.27,N,16,0
26,199920.0,ALUGUEL,1.0,MÉDICO,47600.0,6.54,N,4,1
55,357000.0,HIPOTECA,6.0,PESSOAL,36652.0,14.84,S,18,1
22,99960.0,ALUGUEL,0.0,EDUCAÇÃO,9520.0,14.22,S,3,1
22,238000.0,HIPOTECA,5.0,INVESTIMENTO,47600.0,10.36,N,3,1
28,342720.0,HIPOTECA,5.0,REFORMA,57120.0,6.92,N,7,1
34,490280.0,HIPOTECA,5.0,INVESTIMENTO,76160.0,10.62,N,7,1
26,238019.05,ALUGUEL,0.0,EDUCAÇÃO,42840.0,6.17,N,4,1
38,285600.0,ALUGUEL,0.0,INVESTIMENTO,76160.0,13.22,N,14,1
27,357000.0,HIPOTECA,2.0,INVESTIMENTO,38080.0,10.95,N,7,1
29,233240.0,ALUGUEL,3.0,EDUCAÇÃO,45220.0,,N,5,0
31,480760.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,95200.0,7.9,N,10,1
66,1428000.0,HIPOTECA,3.0,PESSOAL,133280.0,6.62,N,23,1
32,490280.0,HIPOTECA,3.0,MÉDICO,28560.0,7.49,N,8,1
25,85680.0,ALUGUEL,3.0,EDUCAÇÃO,40460.0,10.28,S,4,0
25,248281.6,HIPOTECA,5.0,REFORMA,8330.0,11.89,N,2,1
21,228480.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,47600.0,5.79,N,2,1
29,285600.0,ALUGUEL,1.0,REFORMA,45696.0,11.66,S,6,1
23,219912.0,ALUGUEL,5.0,PESSOAL,42840.0,9.99,N,3,1
24,139144.31,HIPOTECA,1.0,PESSOAL,52360.0,11.71,N,4,0
26,176120.0,HIPOTECA,7.0,EDUCAÇÃO,39984.0,10.99,N,4,1
23,85680.0,ALUGUEL,1.0,REFORMA,14280.0,11.71,N,4,0
25,146227.2,HIPOTECA,3.0,MÉDICO,9520.0,11.12,N,4,1
27,212029.44,ALUGUEL,4.0,MÉDICO,78183.0,14.27,S,5,0
25,171360.0,ALUGUEL,2.0,EDUCAÇÃO,17136.0,15.23,N,4,1
23,409360.0,ALUGUEL,4.0,MÉDICO,66640.0,6.62,N,3,1
25,285600.0,PRÓPRIO,8.0,MÉDICO,119000.0,10.99,N,3,1
29,595000.0,HIPOTECA,6.0,INVESTIMENTO,16184.0,9.91,N,7,1
27,295120.0,ALUGUEL,4.0,EDUCAÇÃO,35700.0,13.04,S,6,1
23,390320.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,99484.0,12.69,N,2,1
39,290360.0,HIPOTECA,3.0,INVESTIMENTO,66640.0,16.29,S,17,1
23,571200.0,HIPOTECA,7.0,EDUCAÇÃO,38080.0,13.61,S,2,1
25,209440.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,71400.0,,S,2,0
33,182784.0,ALUGUEL,6.0,MÉDICO,49980.0,11.99,N,8,1
38,456960.0,ALUGUEL,18.0,REFORMA,47600.0,19.04,N,14,1
23,302736.0,HIPOTECA,7.0,INVESTIMENTO,11781.0,5.79,N,3,1
28,285600.0,ALUGUEL,12.0,REFORMA,7140.0,16.77,S,8,1
24,147426.72,ALUGUEL,1.0,INVESTIMENTO,9520.0,16.29,N,2,0
32,133280.0,HIPOTECA,7.0,MÉDICO,28560.0,15.21,N,9,0
22,214200.0,ALUGUEL,3.0,MÉDICO,23800.0,9.91,N,3,1
29,380800.0,ALUGUEL,13.0,MÉDICO,71400.0,13.72,S,5,1
22,142800.0,ALUGUEL,2.0,PESSOAL,28560.0,12.42,N,4,1
33,228480.0,ALUGUEL,2.0,MÉDICO,7140.0,11.71,N,8,1
30,342720.0,HIPOTECA,13.0,INVESTIMENTO,57120.0,7.88,N,8,1
23,76160.0,PRÓPRIO,7.0,PESSOAL,9520.0,6.39,N,3,1
28,333200.0,ALUGUEL,1.0,REFORMA,57120.0,14.27,S,6,1
25,182784.0,HIPOTECA,9.0,EDUCAÇÃO,57120.0,10.38,N,3,1
21,228480.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,8568.0,13.35,S,2,1
30,833000.0,ALUGUEL,1.0,EDUCAÇÃO,85680.0,5.79,N,10,1
45,223720.0,ALUGUEL,13.0,MÉDICO,71400.0,16.4,S,11,0
23,428400.0,HIPOTECA,5.0,PESSOAL,28560.0,11.89,N,4,1
24,240380.0,ALUGUEL,7.0,EDUCAÇÃO,45696.0,,N,4,1
34,304640.0,HIPOTECA,2.0,REFORMA,38080.0,6.91,N,6,1
26,176120.0,ALUGUEL,0.0,PESSOAL,66640.0,9.88,N,2,0
38,809200.0,ALUGUEL,0.0,INVESTIMENTO,26180.0,,N,13,1
26,238000.0,ALUGUEL,0.0,REFORMA,61880.0,,N,4,1
38,718760.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,166600.0,8.9,N,12,1
26,361760.0,ALUGUEL,6.0,REFORMA,38080.0,13.48,S,4,0
22,618800.0,HIPOTECA,6.0,MÉDICO,119000.0,11.83,N,3,1
23,523600.0,ALUGUEL,2.0,INVESTIMENTO,95200.0,,N,2,1
27,361760.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,47600.0,10.99,N,9,1
29,568820.0,HIPOTECA,6.0,REFORMA,32368.0,13.16,S,10,1
28,257040.0,HIPOTECA,11.0,REFORMA,5712.0,7.51,N,7,1
38,125188.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,35700.0,13.47,N,12,0
21,91392.0,ALUGUEL,0.0,PESSOAL,28560.0,9.88,N,2,0
23,214200.0,ALUGUEL,0.0,EDUCAÇÃO,23800.0,7.75,N,3,1
27,159936.0,ALUGUEL,1.0,MÉDICO,14280.0,13.49,S,9,1
28,285600.0,ALUGUEL,12.0,PAGAMENTO DE DIVIDAS,21896.0,7.88,N,6,1
27,195160.0,ALUGUEL,0.0,MÉDICO,71400.0,11.48,N,8,0
23,428400.0,HIPOTECA,2.0,EDUCAÇÃO,23800.0,5.42,N,4,1
41,276080.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,24752.0,12.87,N,11,1
25,280840.0,HIPOTECA,4.0,REFORMA,17136.0,12.98,N,3,0
23,157080.0,ALUGUEL,5.0,INVESTIMENTO,22848.0,14.54,N,4,1
22,314160.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,47600.0,11.49,N,3,1
33,214200.0,ALUGUEL,13.0,EDUCAÇÃO,32368.0,11.22,S,6,0
23,257040.0,HIPOTECA,2.0,INVESTIMENTO,33320.0,6.62,N,3,1
27,147560.0,ALUGUEL,0.0,PESSOAL,19040.0,10.74,N,10,1
24,666400.0,HIPOTECA,8.0,REFORMA,119000.0,10.36,N,2,1
26,339864.0,ALUGUEL,10.0,MÉDICO,76160.0,,S,4,0
25,159936.0,ALUGUEL,9.0,PAGAMENTO DE DIVIDAS,28560.0,15.58,S,2,0
25,428400.0,HIPOTECA,9.0,REFORMA,85680.0,9.91,N,2,1
22,164220.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,23800.0,16.89,S,2,0
26,182784.0,PRÓPRIO,1.0,PESSOAL,73780.0,11.99,N,3,1
25,91392.0,ALUGUEL,5.0,REFORMA,19040.0,,N,3,0
24,571200.0,ALUGUEL,0.0,PESSOAL,28560.0,10.99,N,3,1
23,571200.0,HIPOTECA,7.0,INVESTIMENTO,28560.0,13.06,S,3,1
31,71400.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,9520.0,16.89,S,8,0
44,204680.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,37128.0,,N,13,1
25,199920.0,HIPOTECA,9.0,EDUCAÇÃO,43316.0,,N,3,1
24,204680.0,HIPOTECA,6.0,MÉDICO,28560.0,10.65,N,3,1
24,238000.0,HIPOTECA,7.0,INVESTIMENTO,35700.0,11.71,N,4,1
22,421317.12,HIPOTECA,6.0,PESSOAL,14280.0,5.79,N,3,1
60,342720.0,PRÓPRIO,3.0,PESSOAL,47600.0,10.59,N,24,1
35,86632.0,ALUGUEL,4.0,MÉDICO,12971.0,,N,8,1
24,285600.0,ALUGUEL,0.0,PESSOAL,57120.0,12.21,N,2,1
24,380800.0,HIPOTECA,2.0,REFORMA,23800.0,6.99,N,4,1
21,133280.0,ALUGUEL,3.0,EDUCAÇÃO,38080.0,10.99,N,2,0
23,207536.0,HIPOTECA,4.0,EDUCAÇÃO,33320.0,7.49,N,4,1
29,680680.0,HIPOTECA,2.0,REFORMA,79968.0,6.17,N,9,1
31,547380.94,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,71400.0,6.92,N,8,1
21,142800.0,ALUGUEL,2.0,PESSOAL,33320.0,10.99,N,2,0
23,168980.0,HIPOTECA,8.0,EDUCAÇÃO,42840.0,7.49,N,3,1
26,333200.0,HIPOTECA,0.0,PESSOAL,38080.0,14.84,N,3,1
35,464100.0,HIPOTECA,19.0,MÉDICO,38080.0,5.42,N,9,1
22,323680.0,HIPOTECA,6.0,PESSOAL,47600.0,7.49,N,2,1
25,334894.56,ALUGUEL,8.0,REFORMA,33320.0,7.29,N,4,1
22,138040.0,ALUGUEL,6.0,REFORMA,19992.0,6.62,N,2,0
44,343010.38,HIPOTECA,8.0,INVESTIMENTO,19992.0,14.17,S,14,1
35,357000.0,PRÓPRIO,9.0,INVESTIMENTO,36176.0,,N,7,1
31,428400.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,71400.0,7.9,N,9,1
33,399840.0,HIPOTECA,17.0,INVESTIMENTO,95200.0,5.99,N,8,1
28,161840.0,ALUGUEL,7.0,MÉDICO,45696.0,10.99,N,7,1
21,109670.4,PRÓPRIO,1.0,INVESTIMENTO,23800.0,,N,3,1
24,414120.0,ALUGUEL,0.0,INVESTIMENTO,57120.0,8.88,N,3,1
31,357000.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,65688.0,,N,9,1
41,99960.0,ALUGUEL,0.0,MÉDICO,14280.0,,N,15,1
34,285600.0,ALUGUEL,3.0,INVESTIMENTO,57120.0,6.92,N,9,1
27,142800.0,ALUGUEL,0.0,MÉDICO,23800.0,13.72,N,8,1
26,618800.0,ALUGUEL,0.0,REFORMA,21658.0,13.57,S,4,1
24,228480.0,HIPOTECA,2.0,REFORMA,23800.0,7.68,N,4,1
22,242760.0,ALUGUEL,4.0,EDUCAÇÃO,42840.0,15.33,N,4,1
26,238000.0,ALUGUEL,7.0,INVESTIMENTO,97580.0,7.49,N,3,0
25,273338.25,ALUGUEL,2.0,MÉDICO,57120.0,15.31,N,4,0
34,238000.0,HIPOTECA,11.0,PAGAMENTO DE DIVIDAS,19040.0,8.9,N,7,1
31,309400.0,HIPOTECA,15.0,INVESTIMENTO,142800.0,12.69,N,9,1
27,333200.0,ALUGUEL,9.0,MÉDICO,17136.0,14.79,S,10,1
29,333200.0,OUTRO,1.0,PESSOAL,23800.0,11.14,N,6,1
48,57120.0,ALUGUEL,4.0,MÉDICO,19992.0,,N,14,0
24,595000.0,ALUGUEL,8.0,INVESTIMENTO,79968.0,12.42,N,4,1
23,247520.0,HIPOTECA,5.0,EDUCAÇÃO,60928.0,10.65,N,2,1
23,342720.0,HIPOTECA,7.0,EDUCAÇÃO,23800.0,,N,3,1
24,476000.0,HIPOTECA,4.0,INVESTIMENTO,76160.0,6.54,N,2,1
26,238019.05,PRÓPRIO,2.0,REFORMA,52360.0,13.87,S,4,1
28,594457.4,HIPOTECA,12.0,PESSOAL,23800.0,11.99,N,5,0
24,357000.0,HIPOTECA,8.0,EDUCAÇÃO,14280.0,5.42,N,3,1
22,239718.36,ALUGUEL,6.0,EDUCAÇÃO,57120.0,12.73,N,4,1
23,395080.0,HIPOTECA,7.0,EDUCAÇÃO,115073.0,11.11,N,2,0
29,437920.0,HIPOTECA,8.0,PESSOAL,47600.0,11.26,N,9,1
33,523600.0,ALUGUEL,3.0,REFORMA,57120.0,10.65,N,5,1
24,207916.8,ALUGUEL,1.0,INVESTIMENTO,51408.0,5.42,N,2,1
24,152320.0,PRÓPRIO,3.0,REFORMA,71400.0,,N,3,1
21,202300.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,11900.0,,N,2,1
24,228480.0,HIPOTECA,4.0,INVESTIMENTO,23800.0,5.99,N,4,1
22,219912.0,ALUGUEL,0.0,INVESTIMENTO,47600.0,7.29,N,3,1
26,182041.44,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,85680.0,9.63,N,3,1
24,447440.0,ALUGUEL,8.0,REFORMA,47600.0,18.64,N,2,1
37,248472.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,76160.0,15.25,N,11,0
22,218960.0,ALUGUEL,3.0,PESSOAL,57120.0,11.71,N,4,1
26,199920.0,ALUGUEL,0.0,INVESTIMENTO,28560.0,11.12,N,4,1
25,223720.0,ALUGUEL,1.0,EDUCAÇÃO,28560.0,12.87,S,3,1
23,238000.0,ALUGUEL,0.0,EDUCAÇÃO,47600.0,6.92,N,2,1
21,95047.68,ALUGUEL,4.0,MÉDICO,23800.0,,N,3,0
41,99960.0,ALUGUEL,1.0,MÉDICO,26180.0,5.79,N,14,1
23,154224.0,ALUGUEL,6.0,INVESTIMENTO,14280.0,10.0,N,2,1
27,242760.0,HIPOTECA,0.0,EDUCAÇÃO,33320.0,7.49,N,6,1
22,310352.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,19040.0,7.14,N,4,1
22,285600.0,ALUGUEL,4.0,PESSOAL,45696.0,7.9,N,3,1
21,209459.05,ALUGUEL,2.0,EDUCAÇÃO,33320.0,11.46,N,2,0
23,238000.0,HIPOTECA,3.0,INVESTIMENTO,33320.0,13.48,S,2,1
26,199920.0,HIPOTECA,4.0,MÉDICO,71400.0,11.26,N,4,1
23,183260.0,ALUGUEL,1.0,EDUCAÇÃO,40222.0,10.62,N,4,1
27,580720.0,ALUGUEL,3.0,PESSOAL,71400.0,12.73,N,5,1
28,114240.0,ALUGUEL,5.0,MÉDICO,79730.0,14.96,S,10,0
35,321776.0,ALUGUEL,7.0,PESSOAL,76160.0,11.58,N,5,1
40,2618000.0,HIPOTECA,5.0,MÉDICO,38080.0,10.75,N,14,1
28,304873.25,HIPOTECA,7.0,EDUCAÇÃO,95200.0,12.69,N,7,1
22,371280.0,ALUGUEL,0.0,INVESTIMENTO,32963.0,9.62,N,4,1
21,161840.0,OUTRO,3.0,INVESTIMENTO,45696.0,15.68,S,2,0
38,233240.0,HIPOTECA,10.0,PAGAMENTO DE DIVIDAS,34510.0,11.99,N,11,1
25,201290.88,ALUGUEL,2.0,EDUCAÇÃO,23800.0,10.99,N,2,1
25,295120.0,ALUGUEL,9.0,PAGAMENTO DE DIVIDAS,23800.0,,N,2,1
26,647360.0,ALUGUEL,2.0,REFORMA,57120.0,14.72,S,3,1
23,228480.0,PRÓPRIO,8.0,EDUCAÇÃO,28560.0,12.87,S,2,1
31,95200.0,ALUGUEL,7.0,EDUCAÇÃO,11900.0,12.53,S,10,1
24,395080.0,ALUGUEL,5.0,EDUCAÇÃO,119000.0,11.12,N,3,1
24,258944.0,ALUGUEL,4.0,MÉDICO,11900.0,11.14,N,2,0
23,114240.0,ALUGUEL,4.0,MÉDICO,19040.0,11.66,N,4,1
29,476000.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,57120.0,6.91,N,10,1
36,309400.0,HIPOTECA,3.0,INVESTIMENTO,30940.0,5.79,N,16,1
29,204660.95,ALUGUEL,5.0,INVESTIMENTO,28560.0,15.96,N,5,0
28,386131.2,ALUGUEL,0.0,PESSOAL,39746.0,7.49,N,8,1
31,595000.0,HIPOTECA,2.0,PESSOAL,119000.0,10.75,N,7,1
30,303830.8,HIPOTECA,2.0,REFORMA,71400.0,17.99,N,5,1
27,628320.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,85680.0,8.49,N,9,1
23,199920.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,71400.0,11.83,N,2,0
23,233240.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,45696.0,5.42,N,3,1
24,285600.0,ALUGUEL,3.0,REFORMA,38080.0,14.59,S,3,1
47,799680.0,HIPOTECA,13.0,EDUCAÇÃO,41769.0,8.49,N,12,1
32,261800.0,ALUGUEL,5.0,MÉDICO,47600.0,8.49,N,10,1
24,266560.0,ALUGUEL,0.0,EDUCAÇÃO,60928.0,,N,4,1
32,119000.0,PRÓPRIO,2.0,INVESTIMENTO,23800.0,16.32,S,9,1
23,548709.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,35700.0,11.28,S,4,1
22,247520.0,ALUGUEL,0.0,MÉDICO,42840.0,10.65,N,3,1
22,261800.0,PRÓPRIO,,PESSOAL,6069.0,6.91,N,4,1
25,414120.0,HIPOTECA,4.0,MÉDICO,61880.0,11.26,N,3,1
24,343910.0,ALUGUEL,5.0,MÉDICO,83776.0,17.19,S,4,0
26,238000.0,ALUGUEL,0.0,PESSOAL,22848.0,,N,2,1
30,323680.0,ALUGUEL,5.0,EDUCAÇÃO,76160.0,14.09,N,5,1
23,466480.0,PRÓPRIO,6.0,EDUCAÇÃO,47600.0,18.07,S,3,1
32,578340.0,HIPOTECA,11.0,INVESTIMENTO,28560.0,7.51,N,6,1
27,159936.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,47600.0,14.72,N,8,1
23,357000.0,HIPOTECA,1.0,EDUCAÇÃO,21420.0,,S,4,1
21,180880.0,ALUGUEL,5.0,EDUCAÇÃO,64260.0,9.91,N,3,0
25,247520.0,HIPOTECA,7.0,MÉDICO,28560.0,7.66,N,2,1
22,152320.0,ALUGUEL,6.0,EDUCAÇÃO,71400.0,9.88,N,4,0
23,476000.0,OUTRO,1.0,EDUCAÇÃO,71400.0,,N,2,1
22,345100.0,HIPOTECA,7.0,EDUCAÇÃO,62832.0,7.29,N,3,1
29,267036.0,ALUGUEL,0.0,MÉDICO,14994.0,15.62,N,10,0
23,212886.23,ALUGUEL,7.0,INVESTIMENTO,30940.0,10.96,N,3,1
22,161820.95,ALUGUEL,6.0,INVESTIMENTO,71400.0,14.96,S,4,0
31,199920.0,ALUGUEL,1.0,INVESTIMENTO,95200.0,13.57,N,6,0
29,285600.0,ALUGUEL,4.0,REFORMA,26180.0,10.74,N,6,1
22,381133.2,HIPOTECA,6.0,EDUCAÇÃO,131019.0,10.74,N,3,1
28,642600.0,ALUGUEL,8.0,MÉDICO,51408.0,,N,7,1
40,156499.28,ALUGUEL,6.0,INVESTIMENTO,65569.0,12.98,S,14,0
24,285600.0,HIPOTECA,0.0,EDUCAÇÃO,38080.0,15.65,N,3,1
26,362521.6,HIPOTECA,10.0,EDUCAÇÃO,35224.0,7.51,N,2,1
25,168465.92,ALUGUEL,9.0,EDUCAÇÃO,28560.0,7.4,N,3,1
25,571200.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,47600.0,9.32,N,2,1
33,266560.0,HIPOTECA,13.0,MÉDICO,57120.0,6.62,N,6,1
27,103958.4,ALUGUEL,0.0,INVESTIMENTO,30940.0,16.35,N,7,0
23,128405.76,ALUGUEL,4.0,EDUCAÇÃO,42840.0,7.51,N,2,0
26,68544.0,ALUGUEL,4.0,PESSOAL,9520.0,10.37,N,2,1
37,285600.0,ALUGUEL,21.0,PAGAMENTO DE DIVIDAS,76160.0,,N,15,1
42,469350.28,HIPOTECA,19.0,MÉDICO,115430.0,14.22,N,14,0
31,138040.0,HIPOTECA,5.0,PESSOAL,7140.0,12.29,N,6,1
23,166600.0,HIPOTECA,0.0,INVESTIMENTO,57120.0,12.42,N,3,1
45,1071000.0,ALUGUEL,14.0,PESSOAL,105672.0,12.69,N,12,1
24,371280.0,ALUGUEL,1.0,INVESTIMENTO,88060.0,15.33,N,2,0
32,414120.0,HIPOTECA,8.0,MÉDICO,118048.0,12.53,N,5,1
54,95200.0,ALUGUEL,2.0,MÉDICO,23800.0,,N,28,1
27,471240.0,HIPOTECA,5.0,PESSOAL,23800.0,6.92,N,8,1
