Idade,Renda anual,Tipo residência,Tempo no emprego,Intenção de empréstimo,Valor do empréstimo,Taxa de juros,Status do empréstimo,Histórico não pagamentos,Tempo histórico de crédito
24,171360.0,PRÓPRIO,0.0,MÉDICO,57120.0,,1,S,3
23,303450.0,HIPOTECA,2.0,MÉDICO,71400.0,12.87,0,N,4
25,414120.0,PRÓPRIO,5.0,EDUCAÇÃO,26180.0,14.61,1,N,2
22,414120.0,PRÓPRIO,4.0,EDUCAÇÃO,47600.0,8.59,1,N,3
25,414120.0,HIPOTECA,4.0,MÉDICO,61880.0,11.26,1,N,3
23,414120.0,HIPOTECA,4.0,EDUCAÇÃO,47600.0,,1,N,4
26,414120.0,HIPOTECA,10.0,INVESTIMENTO,4760.0,11.89,1,N,3
22,414120.0,HIPOTECA,0.0,PESSOAL,38080.0,12.21,1,N,4
24,171360.0,PRÓPRIO,0.0,INVESTIMENTO,19040.0,13.06,1,S,3
24,428400.0,ALUGUEL,4.0,PESSOAL,57120.0,9.91,1,N,2
23,414120.0,HIPOTECA,7.0,EDUCAÇÃO,16660.0,9.32,1,N,3
26,414120.0,HIPOTECA,1.0,REFORMA,71400.0,14.74,1,S,3
23,414120.0,HIPOTECA,0.0,PESSOAL,35700.0,11.28,1,S,2
26,428400.0,ALUGUEL,4.0,EDUCAÇÃO,57120.0,,1,N,3
23,428400.0,ALUGUEL,0.0,MÉDICO,57120.0,8.9,1,N,3
23,171360.0,PRÓPRIO,,EDUCAÇÃO,26180.0,5.42,1,N,2
23,415072.0,HIPOTECA,0.0,INVESTIMENTO,47600.0,6.92,1,N,3
24,415443.28,HIPOTECA,3.0,INVESTIMENTO,57120.0,5.42,1,N,2
26,415509.92,HIPOTECA,5.0,MÉDICO,45696.0,5.99,1,N,4
26,415548.0,HIPOTECA,0.0,INVESTIMENTO,28560.0,10.28,1,S,4
22,428400.0,ALUGUEL,6.0,PESSOAL,57120.0,12.42,1,N,4
23,171360.0,PRÓPRIO,7.0,INVESTIMENTO,38080.0,15.65,1,N,4
21,416500.0,PRÓPRIO,5.0,EDUCAÇÃO,57120.0,,1,N,2
25,371280.0,ALUGUEL,0.0,PESSOAL,57120.0,14.09,0,S,3
22,428400.0,ALUGUEL,7.0,INVESTIMENTO,57120.0,5.79,1,N,2
22,428400.0,ALUGUEL,6.0,INVESTIMENTO,57120.0,,1,N,4
24,416500.0,HIPOTECA,8.0,MÉDICO,47600.0,6.17,1,N,4
21,416500.0,HIPOTECA,5.0,PESSOAL,119000.0,13.98,1,S,3
23,416500.0,HIPOTECA,2.0,PESSOAL,7616.0,9.88,1,N,2
26,416500.0,OUTRO,3.0,INVESTIMENTO,35700.0,15.05,1,S,2
24,416519.04,PRÓPRIO,9.0,INVESTIMENTO,33320.0,8.88,1,N,3
21,416723.72,HIPOTECA,2.0,EDUCAÇÃO,57120.0,5.99,1,N,2
24,416738.0,HIPOTECA,5.0,EDUCAÇÃO,17136.0,11.86,1,N,4
24,416976.0,HIPOTECA,8.0,INVESTIMENTO,47600.0,13.49,1,S,3
24,416976.0,HIPOTECA,8.0,EDUCAÇÃO,14280.0,5.99,1,N,2
23,416976.0,HIPOTECA,7.0,MÉDICO,95200.0,13.35,1,S,4
24,417275.88,HIPOTECA,5.0,REFORMA,68544.0,,1,N,2
24,417452.0,HIPOTECA,8.0,REFORMA,119000.0,10.25,1,N,4
26,417928.0,HIPOTECA,5.0,EDUCAÇÃO,57120.0,5.79,1,N,4
24,418860.96,HIPOTECA,1.0,PESSOAL,33320.0,11.99,1,N,4
26,418860.96,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,38080.0,6.91,1,N,3
22,428400.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,57120.0,8.94,1,N,3
25,428400.0,ALUGUEL,2.0,REFORMA,57120.0,11.48,1,N,3
22,418880.0,HIPOTECA,6.0,PESSOAL,76160.0,11.71,1,N,3
24,418880.0,HIPOTECA,4.0,MÉDICO,28560.0,9.91,1,N,2
26,428400.0,ALUGUEL,0.0,MÉDICO,57120.0,9.38,1,N,3
23,418880.0,HIPOTECA,7.0,MÉDICO,57120.0,,1,S,2
23,418880.0,HIPOTECA,7.0,INVESTIMENTO,59381.0,6.03,1,N,4
23,418880.0,HIPOTECA,3.0,INVESTIMENTO,12852.0,7.9,1,N,4
23,418880.0,HIPOTECA,1.0,INVESTIMENTO,71400.0,12.42,1,N,2
23,435025.92,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,57120.0,5.42,1,N,3
24,418880.0,HIPOTECA,2.0,PESSOAL,38080.0,5.99,1,N,4
25,437920.0,ALUGUEL,5.0,REFORMA,57120.0,13.43,1,N,3
24,361760.0,HIPOTECA,3.0,INVESTIMENTO,57120.0,,0,S,4
24,437939.04,ALUGUEL,8.0,INVESTIMENTO,57120.0,14.46,1,S,2
24,439543.16,ALUGUEL,9.0,REFORMA,57120.0,7.51,1,N,3
22,418880.0,HIPOTECA,6.0,EDUCAÇÃO,23800.0,11.11,1,N,4
26,440300.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,57120.0,11.71,1,N,3
23,418880.0,HIPOTECA,7.0,MÉDICO,86394.0,12.68,1,N,2
25,442680.0,ALUGUEL,3.0,EDUCAÇÃO,57120.0,,1,N,3
24,418880.0,HIPOTECA,8.0,REFORMA,119000.0,14.54,1,N,2
26,418880.0,HIPOTECA,10.0,REFORMA,18088.0,6.54,1,N,2
24,452161.92,ALUGUEL,1.0,EDUCAÇÃO,57120.0,11.89,1,N,4
23,395080.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,57120.0,17.27,0,S,4
26,418880.0,HIPOTECA,10.0,EDUCAÇÃO,47600.0,7.88,1,N,2
23,452200.0,ALUGUEL,6.0,PAGAMENTO DE DIVIDAS,57120.0,11.71,1,N,3
23,418880.0,HIPOTECA,8.0,EDUCAÇÃO,47600.0,7.51,1,N,2
26,452200.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,57120.0,10.65,1,N,4
26,452200.0,ALUGUEL,0.0,INVESTIMENTO,57120.0,8.49,1,N,4
23,452200.0,ALUGUEL,4.0,EDUCAÇÃO,57120.0,9.63,1,N,4
23,418880.0,HIPOTECA,7.0,MÉDICO,47600.0,8.94,1,N,2
24,452200.0,ALUGUEL,3.0,PESSOAL,57120.0,7.88,1,N,3
22,418880.0,HIPOTECA,0.0,INVESTIMENTO,71400.0,11.83,1,N,4
25,418880.0,HIPOTECA,7.0,MÉDICO,52360.0,11.14,1,N,4
22,335818.0,ALUGUEL,4.0,MÉDICO,57120.0,15.68,0,N,3
25,456960.0,ALUGUEL,1.0,REFORMA,57120.0,9.99,1,N,4
25,456960.0,ALUGUEL,3.0,INVESTIMENTO,57120.0,11.99,1,N,3
23,418880.0,HIPOTECA,2.0,MÉDICO,31535.0,11.22,1,S,3
22,456960.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,57120.0,13.61,1,S,3
25,419546.4,HIPOTECA,5.0,EDUCAÇÃO,71400.0,13.49,1,S,3
26,419832.0,HIPOTECA,9.0,REFORMA,14280.0,10.59,1,N,4
22,419832.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,99960.0,6.17,1,N,2
22,419832.0,HIPOTECA,1.0,INVESTIMENTO,90440.0,14.61,1,S,3
23,363035.68,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,71400.0,11.89,0,N,2
24,421231.44,PRÓPRIO,8.0,MÉDICO,114240.0,,1,N,2
23,421260.0,HIPOTECA,2.0,EDUCAÇÃO,23800.0,13.99,1,N,4
23,421260.0,HIPOTECA,3.0,EDUCAÇÃO,57120.0,7.51,1,N,4
24,476000.0,ALUGUEL,5.0,REFORMA,57120.0,7.9,1,N,2
26,421260.0,HIPOTECA,10.0,EDUCAÇÃO,47600.0,8.59,1,N,4
25,476000.0,ALUGUEL,3.0,INVESTIMENTO,57120.0,9.91,1,N,3
22,421317.12,HIPOTECA,6.0,PESSOAL,14280.0,5.79,1,N,3
24,421545.6,HIPOTECA,7.0,PESSOAL,47600.0,11.49,1,N,4
22,421831.2,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,114240.0,6.62,1,N,3
25,422059.68,HIPOTECA,2.0,MÉDICO,14280.0,6.62,1,N,2
23,365568.0,HIPOTECA,0.0,EDUCAÇÃO,34272.0,20.89,0,N,2
26,422688.0,HIPOTECA,10.0,MÉDICO,47600.0,11.36,1,N,3
25,365568.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,71400.0,14.96,0,N,2
22,422745.12,HIPOTECA,6.0,EDUCAÇÃO,138040.0,15.65,1,N,2
22,422802.24,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,59976.0,7.66,1,N,3
26,423164.0,HIPOTECA,9.0,MÉDICO,91392.0,14.65,1,N,4
26,423164.0,PRÓPRIO,2.0,MÉDICO,23800.0,11.83,1,N,4
24,311542.0,HIPOTECA,8.0,MÉDICO,23800.0,16.77,0,N,4
24,423640.0,PRÓPRIO,7.0,REFORMA,71400.0,17.58,1,N,4
23,476000.0,ALUGUEL,1.0,EDUCAÇÃO,57120.0,13.57,1,N,3
23,418880.0,ALUGUEL,0.0,PESSOAL,57120.0,14.61,0,S,4
25,423640.0,HIPOTECA,9.0,MÉDICO,66640.0,7.49,1,N,2
25,372232.0,ALUGUEL,9.0,MÉDICO,57120.0,16.4,0,N,4
22,423640.0,HIPOTECA,6.0,INVESTIMENTO,95200.0,10.99,1,N,4
26,495040.0,ALUGUEL,3.0,PESSOAL,57120.0,12.21,1,N,3
25,366520.0,HIPOTECA,9.0,REFORMA,69020.0,15.95,0,S,2
26,423640.0,HIPOTECA,10.0,REFORMA,38080.0,10.99,1,N,2
23,499800.0,ALUGUEL,0.0,EDUCAÇÃO,57120.0,12.61,1,N,2
24,423640.0,HIPOTECA,8.0,MÉDICO,119000.0,13.11,1,S,3
25,442680.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,57120.0,13.12,0,N,2
24,523600.0,ALUGUEL,5.0,PESSOAL,57120.0,7.9,1,N,2
22,423640.0,HIPOTECA,6.0,PESSOAL,76160.0,13.22,1,N,4
25,523600.0,ALUGUEL,8.0,REFORMA,57120.0,12.23,1,S,2
26,523600.0,ALUGUEL,2.0,REFORMA,57120.0,7.88,1,N,2
26,523600.0,ALUGUEL,4.0,INVESTIMENTO,57120.0,,1,N,2
25,423716.16,HIPOTECA,9.0,MÉDICO,21420.0,,1,N,3
26,423725.68,HIPOTECA,7.0,EDUCAÇÃO,27608.0,11.97,1,S,2
21,528436.16,ALUGUEL,5.0,PESSOAL,57120.0,13.11,1,N,2
26,533120.0,ALUGUEL,1.0,EDUCAÇÃO,57120.0,13.49,1,S,4
23,424611.04,HIPOTECA,5.0,EDUCAÇÃO,85680.0,7.9,1,N,4
24,537880.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,57120.0,7.49,1,N,2
22,425734.4,HIPOTECA,6.0,INVESTIMENTO,38080.0,5.79,1,N,4
26,547400.0,ALUGUEL,3.0,INVESTIMENTO,57120.0,10.99,1,N,3
24,547400.0,ALUGUEL,8.0,EDUCAÇÃO,57120.0,6.54,1,N,3
22,566440.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,57120.0,10.36,1,N,2
23,571200.0,ALUGUEL,7.0,EDUCAÇÃO,57120.0,11.71,1,N,4
25,571200.0,ALUGUEL,1.0,INVESTIMENTO,57120.0,,1,N,4
25,427428.96,HIPOTECA,2.0,INVESTIMENTO,42840.0,11.11,1,N,4
22,427448.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,95200.0,12.53,1,N,2
24,371280.0,HIPOTECA,8.0,INVESTIMENTO,114240.0,15.96,0,N,4
25,571200.0,ALUGUEL,3.0,PESSOAL,57120.0,9.01,1,N,2
25,585480.0,ALUGUEL,0.0,EDUCAÇÃO,57120.0,9.63,1,N,2
25,586165.44,ALUGUEL,2.0,MÉDICO,57120.0,10.75,1,N,2
23,428400.0,HIPOTECA,4.0,PESSOAL,95200.0,14.65,1,S,3
26,595000.0,ALUGUEL,3.0,MÉDICO,57120.0,6.99,1,N,4
25,171360.0,PRÓPRIO,0.0,INVESTIMENTO,11424.0,12.21,1,N,2
22,171360.0,PRÓPRIO,2.0,EDUCAÇÃO,66640.0,11.26,1,N,4
23,537880.0,ALUGUEL,1.0,PESSOAL,57120.0,15.28,0,S,3
26,428400.0,HIPOTECA,0.0,EDUCAÇÃO,28560.0,9.91,1,N,3
24,315588.0,HIPOTECA,6.0,MÉDICO,142800.0,19.42,0,N,3
23,171360.0,PRÓPRIO,2.0,MÉDICO,57120.0,12.53,1,N,2
25,428400.0,HIPOTECA,9.0,EDUCAÇÃO,36890.0,7.51,1,N,4
23,428400.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,19040.0,10.65,1,N,3
25,428400.0,HIPOTECA,2.0,MÉDICO,71400.0,12.42,1,N,2
23,606900.0,ALUGUEL,8.0,INVESTIMENTO,57120.0,10.37,1,N,4
23,428400.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,17136.0,12.69,1,N,3
22,428400.0,HIPOTECA,6.0,PESSOAL,68068.0,6.03,1,N,4
26,371280.0,HIPOTECA,10.0,EDUCAÇÃO,66640.0,9.91,0,N,4
24,428400.0,HIPOTECA,7.0,EDUCAÇÃO,166600.0,10.65,1,N,3
25,171360.0,PRÓPRIO,10.0,EDUCAÇÃO,53312.0,9.76,1,N,4
25,428400.0,HIPOTECA,2.0,MÉDICO,45220.0,11.71,1,N,4
26,618800.0,ALUGUEL,5.0,EDUCAÇÃO,57120.0,14.22,1,S,2
25,428400.0,HIPOTECA,9.0,REFORMA,85680.0,9.91,1,N,2
26,647360.0,ALUGUEL,2.0,PESSOAL,57120.0,14.72,1,S,2
22,371280.0,HIPOTECA,6.0,REFORMA,119000.0,16.77,0,N,2
23,666400.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,57120.0,11.12,1,N,3
22,171360.0,PRÓPRIO,4.0,EDUCAÇÃO,15470.0,7.75,1,N,4
25,428400.0,HIPOTECA,9.0,PESSOAL,17136.0,7.9,1,N,2
24,428400.0,HIPOTECA,0.0,MÉDICO,61880.0,12.42,1,N,3
26,714000.0,ALUGUEL,3.0,PESSOAL,57120.0,7.9,1,N,3
23,428400.0,HIPOTECA,,PESSOAL,14280.0,6.03,1,N,4
24,428400.0,HIPOTECA,3.0,INVESTIMENTO,57120.0,7.51,1,N,3
23,428400.0,HIPOTECA,5.0,PESSOAL,71400.0,6.03,1,N,3
24,596785.0,ALUGUEL,0.0,MÉDICO,57120.0,14.27,0,N,2
24,428400.0,HIPOTECA,8.0,PESSOAL,38080.0,9.91,1,N,4
23,428400.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,57120.0,,1,N,3
24,169246.56,PRÓPRIO,9.0,EDUCAÇÃO,61880.0,5.79,1,N,2
22,428400.0,HIPOTECA,6.0,EDUCAÇÃO,76160.0,6.03,1,N,4
23,809200.0,ALUGUEL,7.0,EDUCAÇÃO,57120.0,11.11,1,N,2
25,428400.0,HIPOTECA,0.0,EDUCAÇÃO,42840.0,12.69,1,N,3
24,428400.0,HIPOTECA,4.0,INVESTIMENTO,95200.0,7.9,1,N,3
25,315588.0,HIPOTECA,6.0,MÉDICO,95200.0,15.27,0,N,4
26,428400.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,47600.0,6.62,1,N,4
23,999600.0,ALUGUEL,,EDUCAÇÃO,57120.0,10.59,1,N,2
25,1071000.0,ALUGUEL,9.0,EDUCAÇÃO,57120.0,16.49,1,N,2
23,428400.0,PRÓPRIO,7.0,MÉDICO,166600.0,8.9,1,N,4
24,428400.0,HIPOTECA,8.0,REFORMA,20468.0,7.9,1,N,4
22,428400.0,HIPOTECA,2.0,MÉDICO,33320.0,,1,N,2
21,428400.0,PRÓPRIO,6.0,MÉDICO,57120.0,6.03,1,N,3
23,168894.32,PRÓPRIO,7.0,INVESTIMENTO,33320.0,14.74,1,N,4
23,428400.0,HIPOTECA,7.0,MÉDICO,99960.0,12.42,1,N,2
25,168561.12,PRÓPRIO,3.0,PESSOAL,23800.0,,1,N,4
22,168504.0,PRÓPRIO,6.0,EDUCAÇÃO,38080.0,6.03,1,N,2
26,499800.0,ALUGUEL,1.0,REFORMA,57596.0,,1,N,2
24,199920.0,ALUGUEL,9.0,PAGAMENTO DE DIVIDAS,57715.0,,1,N,3
26,428400.0,HIPOTECA,5.0,EDUCAÇÃO,38080.0,5.42,1,N,3
23,315588.0,HIPOTECA,6.0,MÉDICO,66640.0,,0,N,3
22,428400.0,HIPOTECA,6.0,PESSOAL,30464.0,5.99,1,N,2
24,428400.0,HIPOTECA,1.0,MÉDICO,71400.0,9.99,1,N,4
22,171360.0,ALUGUEL,1.0,PESSOAL,58072.0,11.49,0,N,3
25,428400.0,HIPOTECA,9.0,MÉDICO,28560.0,6.99,1,N,3
21,390796.0,ALUGUEL,3.0,PESSOAL,58072.0,6.03,1,N,2
23,114240.0,ALUGUEL,4.0,EDUCAÇÃO,58310.0,13.16,0,S,4
23,123569.6,ALUGUEL,1.0,INVESTIMENTO,58310.0,10.37,0,N,4
26,428400.0,HIPOTECA,10.0,PESSOAL,61880.0,10.59,1,N,3
24,123760.0,ALUGUEL,1.0,MÉDICO,58310.0,11.49,0,N,2
24,428400.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,38080.0,12.99,1,N,2
24,137088.0,ALUGUEL,5.0,MÉDICO,58310.0,9.99,0,N,4
23,428400.0,HIPOTECA,7.0,PESSOAL,104720.0,6.99,1,N,4
23,428400.0,HIPOTECA,7.0,INVESTIMENTO,23324.0,6.99,1,N,2
22,428400.0,HIPOTECA,6.0,EDUCAÇÃO,57120.0,10.99,1,N,2
21,142800.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,58310.0,14.59,0,S,3
22,142800.0,ALUGUEL,0.0,REFORMA,58310.0,13.67,0,S,4
26,152320.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,58310.0,,0,N,2
25,428400.0,HIPOTECA,9.0,PESSOAL,47600.0,5.42,1,N,2
25,428400.0,HIPOTECA,4.0,PESSOAL,14280.0,11.49,1,N,4
21,138040.0,ALUGUEL,2.0,INVESTIMENTO,58310.0,13.61,0,N,4
24,428400.0,HIPOTECA,7.0,MÉDICO,71400.0,8.49,1,N,3
25,428400.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,71400.0,8.49,1,N,2
23,428400.0,HIPOTECA,1.0,EDUCAÇÃO,65093.0,7.49,1,N,4
24,171360.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,58310.0,11.49,0,N,2
24,428400.0,HIPOTECA,8.0,INVESTIMENTO,33320.0,10.99,1,N,3
23,171360.0,ALUGUEL,4.0,MÉDICO,58310.0,10.74,0,N,3
23,171360.0,ALUGUEL,7.0,PESSOAL,58310.0,,0,N,3
25,371280.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,28560.0,15.62,0,N,3
22,209440.0,ALUGUEL,0.0,MÉDICO,58310.0,15.99,0,S,2
25,428400.0,HIPOTECA,9.0,INVESTIMENTO,26656.0,9.99,1,N,4
24,238000.0,ALUGUEL,8.0,REFORMA,58310.0,14.72,1,S,3
25,217056.0,ALUGUEL,3.0,MÉDICO,58310.0,14.84,0,N,3
23,285600.0,ALUGUEL,3.0,EDUCAÇÃO,58310.0,10.59,1,N,3
23,428400.0,HIPOTECA,1.0,EDUCAÇÃO,19040.0,5.42,1,N,3
24,292264.0,ALUGUEL,1.0,INVESTIMENTO,58310.0,12.23,1,N,4
26,428400.0,HIPOTECA,10.0,REFORMA,24633.0,11.99,1,N,2
24,142800.0,ALUGUEL,1.0,EDUCAÇÃO,58548.0,10.74,0,N,2
23,152339.03999999998,ALUGUEL,3.0,EDUCAÇÃO,58548.0,,0,S,3
23,428400.0,HIPOTECA,7.0,INVESTIMENTO,99960.0,7.49,1,N,4
23,185640.0,ALUGUEL,7.0,MÉDICO,58548.0,,0,N,2
25,428400.0,HIPOTECA,2.0,INVESTIMENTO,47600.0,15.28,1,S,2
23,261800.0,ALUGUEL,0.0,INVESTIMENTO,58548.0,,1,N,4
24,428400.0,HIPOTECA,8.0,EDUCAÇÃO,166600.0,12.68,1,S,2
25,428400.0,HIPOTECA,4.0,INVESTIMENTO,47600.0,10.0,1,N,2
24,428400.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,114240.0,13.06,1,S,2
26,199920.0,ALUGUEL,6.0,PESSOAL,58905.0,7.51,1,N,3
21,428400.0,HIPOTECA,5.0,PESSOAL,99960.0,,1,N,4
25,199920.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,58905.0,7.29,1,N,4
25,380800.0,ALUGUEL,2.0,PESSOAL,58905.0,10.91,1,N,4
22,164934.0,ALUGUEL,3.0,EDUCAÇÃO,59024.0,,0,N,4
24,428400.0,HIPOTECA,3.0,MÉDICO,14280.0,,1,N,4
23,428400.0,HIPOTECA,4.0,MÉDICO,22848.0,10.36,1,N,4
22,268102.24,ALUGUEL,2.0,EDUCAÇÃO,59024.0,10.74,1,N,4
22,428400.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,45220.0,,1,N,3
25,176100.96,ALUGUEL,2.0,EDUCAÇÃO,59262.0,16.32,0,N,2
23,147560.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,59500.0,10.65,0,N,4
25,428400.0,HIPOTECA,9.0,EDUCAÇÃO,95200.0,6.54,1,N,3
26,428400.0,HIPOTECA,10.0,EDUCAÇÃO,4760.0,6.17,1,N,4
24,428400.0,PRÓPRIO,8.0,MÉDICO,57120.0,13.35,1,N,3
23,315588.0,HIPOTECA,2.0,MÉDICO,71400.0,14.83,0,N,4
24,428400.0,HIPOTECA,8.0,INVESTIMENTO,28560.0,5.79,1,N,4
25,171360.0,ALUGUEL,0.0,INVESTIMENTO,59500.0,11.72,0,N,4
24,152320.0,ALUGUEL,0.0,MÉDICO,59500.0,12.87,0,S,3
23,428400.0,HIPOTECA,2.0,EDUCAÇÃO,23800.0,5.42,1,N,4
26,190400.0,ALUGUEL,4.0,EDUCAÇÃO,59500.0,6.92,0,N,2
22,142800.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,13328.0,6.54,1,N,3
22,428400.0,HIPOTECA,6.0,MÉDICO,28560.0,9.25,1,N,2
23,428400.0,PRÓPRIO,7.0,MÉDICO,40460.0,5.79,1,N,4
23,428400.0,HIPOTECA,7.0,EDUCAÇÃO,38080.0,10.36,1,N,3
25,428400.0,HIPOTECA,5.0,INVESTIMENTO,47600.0,12.61,1,S,3
22,158270.0,ALUGUEL,0.0,EDUCAÇÃO,13328.0,15.62,0,S,3
22,428400.0,HIPOTECA,6.0,INVESTIMENTO,16660.0,9.25,1,N,2
24,158964.96,ALUGUEL,3.0,PESSOAL,13328.0,16.0,0,N,3
22,166600.0,ALUGUEL,5.0,INVESTIMENTO,13328.0,10.37,1,N,4
21,178133.47999999998,ALUGUEL,5.0,INVESTIMENTO,13328.0,7.88,1,N,4
26,185640.0,ALUGUEL,5.0,MÉDICO,13328.0,10.0,1,N,2
22,190400.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,13328.0,7.49,1,N,4
22,190400.0,ALUGUEL,0.0,EDUCAÇÃO,13328.0,7.49,1,N,2
24,190400.0,ALUGUEL,8.0,MÉDICO,13328.0,10.25,1,N,2
25,428400.0,HIPOTECA,9.0,MÉDICO,71400.0,13.61,1,N,3
24,194208.0,ALUGUEL,0.0,INVESTIMENTO,13328.0,6.99,1,N,4
21,428400.0,HIPOTECA,,EDUCAÇÃO,7140.0,10.75,1,N,4
24,428400.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,94010.0,13.61,1,S,2
25,428400.0,HIPOTECA,5.0,PAGAMENTO DE DIVIDAS,35700.0,6.76,1,N,4
25,428400.0,HIPOTECA,9.0,MÉDICO,28560.0,,1,N,4
26,171931.19999999998,ALUGUEL,3.0,MÉDICO,13328.0,13.35,0,N,4
25,177072.0,ALUGUEL,2.0,REFORMA,13328.0,16.29,0,N,3
25,428400.0,HIPOTECA,6.0,PESSOAL,40460.0,15.21,1,S,3
24,428400.0,HIPOTECA,4.0,INVESTIMENTO,8092.0,10.75,1,N,3
25,209440.0,ALUGUEL,1.0,EDUCAÇÃO,13328.0,6.92,1,N,3
22,428400.0,HIPOTECA,2.0,INVESTIMENTO,23800.0,10.75,1,N,4
22,214200.0,ALUGUEL,1.0,PESSOAL,13328.0,13.49,1,S,2
22,428400.0,PRÓPRIO,6.0,INVESTIMENTO,33320.0,7.14,1,N,4
22,222768.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,13328.0,10.37,1,N,3
22,428400.0,HIPOTECA,3.0,EDUCAÇÃO,119000.0,12.73,1,N,4
26,166600.0,PRÓPRIO,1.0,PESSOAL,35700.0,7.9,1,N,3
22,428400.0,HIPOTECA,6.0,EDUCAÇÃO,30464.0,9.88,1,N,3
26,428400.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,30940.0,7.14,1,N,3
24,238000.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,13328.0,5.79,1,N,2
25,428400.0,HIPOTECA,7.0,PESSOAL,28560.0,7.14,1,N,3
25,428400.0,PRÓPRIO,,INVESTIMENTO,23800.0,6.76,1,N,4
24,428400.0,HIPOTECA,8.0,REFORMA,114240.0,17.56,1,N,3
24,209440.0,ALUGUEL,5.0,PESSOAL,13328.0,14.17,0,N,2
26,238000.0,ALUGUEL,1.0,MÉDICO,13328.0,13.61,1,S,3
23,238000.0,ALUGUEL,4.0,MÉDICO,13328.0,11.86,1,N,2
22,428400.0,HIPOTECA,6.0,EDUCAÇÃO,47600.0,7.88,1,N,3
26,250290.32,ALUGUEL,3.0,INVESTIMENTO,13328.0,13.47,1,N,4
21,228480.0,ALUGUEL,5.0,PESSOAL,13328.0,8.9,0,N,2
22,266560.0,ALUGUEL,4.0,INVESTIMENTO,13328.0,15.31,1,S,2
25,428400.0,HIPOTECA,2.0,PESSOAL,95200.0,,1,S,3
23,352240.0,ALUGUEL,7.0,INVESTIMENTO,13328.0,15.21,0,S,2
23,371280.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,71400.0,15.31,0,N,4
24,411264.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,13328.0,14.65,1,S,4
21,166600.0,PRÓPRIO,2.0,INVESTIMENTO,34272.0,15.23,1,N,4
25,428400.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,71400.0,12.18,1,N,2
23,585480.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,13328.0,13.49,1,S,3
25,428400.0,HIPOTECA,6.0,PESSOAL,28560.0,7.74,1,N,4
24,371280.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,92820.0,15.31,0,N,4
22,166600.0,PRÓPRIO,6.0,EDUCAÇÃO,88060.0,7.49,1,N,3
23,87869.59999999999,ALUGUEL,0.0,PESSOAL,13209.0,7.68,1,N,2
23,79968.0,ALUGUEL,2.0,MÉDICO,13090.0,16.77,0,S,2
25,371280.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,14280.0,11.48,0,N,3
25,371280.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,38080.0,16.0,0,N,2
26,428400.0,HIPOTECA,3.0,PESSOAL,15232.0,13.22,1,N,4
22,428400.0,HIPOTECA,1.0,EDUCAÇÃO,11900.0,13.22,1,N,2
26,428400.0,HIPOTECA,1.0,PESSOAL,95200.0,,1,N,3
